R,W,Tr,Frac_b,V,A,C,t
1.0417499639754964,1.1204006470712793,0.6368552381444668,0.1863159026757189,-70.67081814389213,13.048208377309473,1.7165454671360885,136
1.041749991724396,1.12040018988383,0.636854743378976,0.1863160146476621,-70.67080716105207,13.048205677580956,1.7165450824540978,137
1.0417500190000182,1.1203997404940393,0.6368542565088561,0.18631612501861933,-70.67079630441995,13.048203039754325,1.716544704388411,138
1.0417500458146671,1.1203992986991866,0.6368537773480542,0.1863162338173411,-70.67078557321025,13.048200461470678,1.7165443326975398,139
1.0417500721801696,1.1203988643044176,0.6368533057171777,0.18631634107187117,-70.67077496659796,13.04819794048499,1.7165439671520395,140
1.0417500981078978,1.120398437122363,0.6368528414431869,0.18631644680956932,-70.67076448372197,13.048195474660101,1.71654360753386,141
1.0417501236087914,1.1203980169727796,0.6368523843591027,0.18631655105713346,-70.67075412368827,13.048193061961035,1.7165432536357303,142
1.041750148693379,1.1203976036822083,0.6368519343037311,0.18631665384062052,-70.67074388557293,13.048190700449627,1.7165429052605794,143
1.0417501733717958,1.1203971970836515,0.6368514911213997,0.18631675518546684,-70.6707337684249,13.048188388279453,1.7165425622209873,144
1.0417501976538046,1.1203967970162667,0.6368510546617097,0.18631685511650756,-70.67072377126857,13.048186123691018,1.7165422243386679,145
1.0417502215488115,1.1203964033250777,0.6368506247792998,0.1863169536579954,-70.67071389310634,13.048183905007233,1.7165418914439794,146
1.0417502450658833,1.1203960158606991,0.6368502013336221,0.1863170508336186,-70.67070413292086,13.048181730629116,1.7165415633754624,147
1.0417502682137636,1.1203956344790766,0.63684978418873,0.18631714666651836,-70.67069448967716,13.048179599031744,1.7165412399794029,148
1.041750291000887,1.1203952590412407,0.6368493732130761,0.18631724117930526,-70.67068496232476,13.048177508760416,1.7165409211094194,149
1.0417503134353936,1.1203948894130724,0.6368489682793215,0.1863173343940754,-70.67067554979947,13.048175458427027,1.7165406066260733,150
1.0417503355251432,1.1203945254650822,0.6368485692641533,0.18631742633242585,-70.67066625102525,13.04817344670664,1.7165402963965009,151
1.0417503572777262,1.120394167072201,0.6368481760481134,0.1863175170154692,-70.6706570649158,13.04817147233425,1.7165399902940637,152
1.0417503787004783,1.1203938141135792,0.6368477885154333,0.186317606463848,-70.67064799037617,13.048169534101708,1.7165396881980202,153
1.0417503998004891,1.1203934664723998,0.6368474065538796,0.18631769469774848,-70.67063902630413,13.048167630854836,1.7165393899932138,154
1.0417504205846153,1.1203931240356984,0.636847030054606,0.18631778173691346,-70.67063017159164,13.04816576149067,1.71653909556978,155
1.0417504410594896,1.1203927866941936,0.6368466589120126,0.18631786760065533,-70.670621425126,13.04816392495488,1.7165388048228665,156
1.041750461231531,1.1203924543421266,0.6368462930236133,0.186317952307868,-70.67061278579112,13.048162120239308,1.7165385176523713,157
1.0417504811069538,1.1203921268771082,0.6368459322899084,0.18631803587703874,-70.67060425246856,13.048160346379651,1.7165382339626944,158
1.041750500691777,1.1203918041999728,0.6368455766142646,0.18631811832625939,-70.6705958240386,13.048158602453276,1.716537953662501,159
1.0417505199918322,1.120391486214643,0.6368452259028002,0.18631819967323732,-70.67058749938118,13.048156887577125,1.7165376766645009,160
1.041750539012771,1.1203911728279967,0.6368448800642769,0.1863182799353058,-70.6705792773768,13.048155200905775,1.7165374028852365,161
1.0417505577600739,1.1203908639497462,0.6368445390099955,0.18631835912943404,-70.67057115690731,13.048153541629565,1.7165371322448857,162
1.0417505762390558,1.1203905594923174,0.6368442026536985,0.18631843727223688,-70.67056313685676,13.04815190897285,1.7165368646670718,163
1.041750594454874,1.1203902593707407,0.6368438709114754,0.1863185143799842,-70.67055521611202,13.048150302192335,1.7165366000786861,164
1.0417506124125342,1.1203899635025443,0.636843543701675,0.18631859046860966,-70.67054739356354,13.048148720575508,1.7165363384097196,165
1.0417506301168964,1.1203896718076536,0.6368432209448197,0.1863186655537196,-70.67053966810585,13.04814716343916,1.7165360795931037,166
1.0417506475726812,1.1203893842082955,0.6368429025635257,0.18631873965060106,-70.67053203863827,13.04814563012797,1.7165358235645576,167
1.0417506647844745,1.1203891006289088,0.636842588482426,0.18631881277422999,-70.67052450406531,13.048144120013193,1.7165355702624474,168
1.0417506817567337,1.120388820996057,0.6368422786280982,0.18631888493927878,-70.67051706329723,13.048142632491402,1.716535319627649,169
1.0417506984937919,1.1203885452383482,0.636841972928994,0.18631895616012378,-70.67050971525046,13.048141166983298,1.7165350716034207,170
1.041750714999863,1.120388273286356,0.6368416713153748,0.18631902645085227,-70.670502458848,13.048139722932602,1.7165348261352822,171
1.0417507312790457,1.1203880050725472,0.6368413737192478,0.18631909582526943,-70.67049529301987,13.048138299804995,1.7165345831708978,172
1.0417507473353285,1.1203877405312115,0.6368410800743067,0.18631916429690476,-70.67048821670333,13.04813689708712,1.716534342659969,173
1.0417507631725926,1.1203874795983961,0.6368407903158758,0.18631923187901858,-70.67048122884331,13.048135514285653,1.7165341045541305,174
1.0417507787946174,1.1203872222118423,0.6368405043808546,0.18631929858460802,-70.67047432839266,13.048134150926405,1.7165338688068508,175
1.041750794205082,1.1203869683109258,0.6368402222076677,0.1863193644264128,-70.67046751431239,13.048132806553502,1.7165336353733411,176
1.0417508094075703,1.120386717836602,0.6368399437362157,0.18631942941692095,-70.67046078557193,13.048131480728596,1.7165334042104656,177
1.0417508244055735,1.1203864707313507,0.6368396689078287,0.18631949356837407,-70.67045414114938,13.048130173030126,1.716533175276658,178
1.041750839202493,1.1203862269391276,0.6368393976652231,0.18631955689277263,-70.67044758003159,13.048128883052634,1.716532948531841,179
1.041750853801644,1.1203859864053147,0.636839129952459,0.18631961940188077,-70.67044110121446,13.048127610406114,1.716532723937352,180
1.0417508682062575,1.1203857490766778,0.636838865714901,0.18631968110723116,-70.67043470370307,13.048126354715405,1.7165325014558692,181
1.0417508824194832,1.120385514901321,0.6368386048991813,0.18631974202012944,-70.67042838651167,13.048125115619635,1.7165322810513435,182
1.0417508964443922,1.12038528382865,0.6368383474531634,0.18631980215165872,-70.67042214866403,13.048123892771688,1.7165320626889335,183
1.0417509102839784,1.1203850558093325,0.6368380933259091,0.18631986151268354,-70.67041598919334,13.04812268583772,1.7165318463349422,184
1.0417509239411618,1.120384830795263,0.6368378424676466,0.18631992011385393,-70.67040990714241,13.048121494496709,1.716531631956758,185
1.0417509374187892,1.1203846087395315,0.636837594829741,0.1863199779656092,-70.67040390156369,13.04812031844004,1.7165314195227974,186
1.0417509507196379,1.1203843895963905,0.6368373503646658,0.18632003507818148,-70.67039797151934,13.048119157371131,1.71653120900245,187
1.0417509638464149,1.120384173321229,0.636837109025977,0.1863200914615992,-70.67039211608126,13.048118011005082,1.716531000366027,188
1.041750976801761,1.1203839598705436,0.6368368707682879,0.18632014712569023,-70.67038633433116,13.048116879068374,1.7165307935847096,189
1.0417509895882506,1.1203837492019164,0.6368366355472469,0.18632020208008504,-70.67038062536052,13.048115761298588,1.7165305886305025,190
1.0417510022083938,1.120383541273991,0.6368364033195154,0.1863202563342195,-70.67037498827064,13.048114657444172,1.7165303854761853,191
1.0417510146646376,1.120383336046454,0.6368361740427485,0.18632030989733767,-70.6703694221726,13.048113567264224,1.7165301840952687,192
1.0417510269593664,1.1203831334800152,0.6368359476755767,0.1863203627784943,-70.67036392618728,13.048112490528323,1.716529984461951,193
1.041751039094904,1.1203829335363933,0.6368357241775894,0.1863204149865572,-70.67035849944531,13.0481114270164,1.7165297865510745,194
1.0417510510735135,1.1203827361783014,0.6368355035093197,0.18632046653020948,-70.67035314108703,13.04811037651862,1.7165295903380855,195
1.041751062897398,1.1203825413694344,0.6368352856322314,0.18632051741795158,-70.67034785026247,13.048109338835323,1.7165293957989933,196
1.0417510745687024,1.1203823490744607,0.6368350705087069,0.1863205676581031,-70.67034262613126,13.04810831377699,1.7165292029103312,197
1.0417510860895125,1.1203821592590142,0.6368348581020372,0.18632061725880453,-70.67033746786254,13.048107301164254,1.7165290116491172,198
1.0417510974618558,1.1203819718896888,0.6368346483764136,0.18632066622801877,-70.67033237463497,13.04810630082794,1.7165288219928163,199
1.0417511086877016,1.1203817869340364,0.6368344412969202,0.18632071457353244,-70.67032734563655,13.048105312609149,1.7165286339193018,200
1.0417511197689613,1.1203816043605659,0.6368342368295297,0.1863207623029572,-70.67032238006459,13.04810433635939,1.7165284474068174,201
1.0417511307074883,1.1203814241387449,0.6368340349410988,0.18632080942373055,-70.67031747712552,13.04810337194075,1.716528262433941,202
1.0417511415050769,1.1203812462390055,0.6368338355993682,0.1863208559431168,-70.67031263603486,13.048102419226105,1.7165280789795445,203
1.0417511521634628,1.1203810706327504,0.6368336387729616,0.1863209018682077,-70.67030785601706,13.048101478099388,1.716527897022757,204
1.0417511626843226,1.1203808972923637,0.6368334444313886,0.18632094720592288,-70.67030313630528,13.048100548455908,1.7165277165429262,205
1.0417511730692715,1.120380726191224,0.636833252545049,0.18632099196301008,-70.67029847614134,13.048099630202715,1.716527537519578,206
1.0417511833198643,1.1203805573037204,0.6368330630852388,0.1863210361460454,-70.67029387477551,13.048098723259026,1.7165273599323772,207
1.0417511934375927,1.1203803906052727,0.6368328760241597,0.186321079761433,-70.67028933146632,13.048097827556711,1.7165271837610852,208
1.041751203423885,1.1203802260723539,0.636832691334929,0.18632112281540494,-70.67028484548037,13.048096943040852,1.7165270089855185,209
1.041751213280103,1.1203800636825172,0.6368325089915942,0.18632116531402063,-70.6702804160921,13.048096069670356,1.7165268355855037,210
1.0417512230075423,1.1203799034144277,0.6368323289691479,0.18632120726316614,-70.67027604258358,13.048095207418653,1.7165266635408327,211
1.0417512326074279,1.1203797452478965,0.6368321512435475,0.18632124866855326,-70.67027172424427,13.04809435627447,1.7165264928312134,212
1.041751242080913,1.1203795891639203,0.6368319757917368,0.18632128953571847,-70.67026746037075,13.048093516242687,1.7165263234362214,213
1.0417512514290768,1.1203794351447274,0.6368318025916703,0.18632132987002142,-70.67026325026639,13.048092687345296,1.7165261553352458,214
1.0417512606529198,1.1203792831738255,0.636831631622342,0.18632136967664353,-70.67025909324109,13.048091869622436,1.7165259885074353,215
1.0417512697533622,1.1203791332360586,0.6368314628638168,0.18632140896058613,-70.6702549886109,13.048091063133553,1.716525822931639,216
1.0417512787312389,1.1203789853176676,0.6368312962972658,0.18632144772666842,-70.67025093569777,13.048090267958674,1.7165256585863442,217
